delta,correct_pad,correct_amatch,auroc_pad,auroc_amatch,delta_vs_p_only,pad_w0,pad_w1,pad_w2,pad_w3,pad_w4,pad_w5,pad_w6,pad_l0,pad_l1,pad_l2,pad_l3,pad_l4,am_w0,am_w1,am_w2,am_w3,am_w4,am_w5,am_w6,am_l0,am_l1,am_l2,am_l3,am_l4,min_train_pairs,mean_train_pairs,r,kind
0.0,614,614,0.9750445798350547,0.978202318151423,17.0,0,0,0,3,0,1,1,0,0,0,1,4,0,0,0,2,0,3,0,0,0,0,3,2,498,525.6,1657,null
-1.0,611,612,0.9725091017163237,0.9784345047923323,14.0,0,0,0,2,0,2,1,0,0,0,2,3,0,0,0,1,0,4,0,0,0,0,4,1,498,525.6,1658,null
-2.0,612,614,0.9739858087525076,0.9734471357455977,15.0,0,0,0,1,0,0,4,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,498,525.6,1659,null
-5.0,607,612,0.9733356861579613,0.9756204027045099,10.0,0,0,2,0,0,1,2,0,0,0,1,4,0,0,0,0,0,0,5,0,0,0,0,5,498,525.6,1660,null
-1.0,608,609,0.9745987814845085,0.9723047774723234,11.0,0,0,0,1,0,4,0,0,0,0,4,1,0,0,0,2,0,3,0,0,0,0,3,2,498,525.6,1661,null
0.0,606,606,0.9696764246972287,0.9718032543279589,9.0,0,0,0,3,0,1,1,0,0,0,2,3,0,0,0,2,0,2,1,0,0,0,3,2,498,525.6,1662,null
0.0,614,614,0.9787874284865146,0.9754160784605097,17.0,0,0,0,1,0,4,0,0,0,0,5,0,0,0,1,0,0,4,0,0,0,0,4,1,498,525.6,1663,null
0.0,614,614,0.9658778512519504,0.978796715952151,17.0,0,0,0,1,1,2,1,0,1,0,2,2,0,0,0,1,0,3,1,0,0,0,3,2,498,525.6,1664,null
-2.0,607,609,0.9763262500928745,0.9790753399212423,10.0,0,0,0,4,0,0,1,0,0,0,1,4,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,1665,null
-1.0,608,609,0.9713017311835945,0.9746637937439632,11.0,0,0,0,2,0,1,2,0,0,0,1,4,0,0,0,2,0,1,2,0,0,0,1,4,498,525.6,1666,null
-1.0,610,611,0.9705122966045026,0.9740229586150532,13.0,0,0,2,2,0,0,1,0,0,0,0,5,0,0,0,2,0,1,2,0,0,0,1,4,498,525.6,1667,null
0.0,613,613,0.972936325135597,0.9726948510290513,16.0,0,0,0,4,0,1,0,0,0,0,1,4,0,0,0,1,0,1,3,0,0,0,1,4,498,525.6,1668,null
0.0,609,609,0.9761497882457835,0.9769206478936028,12.0,0,0,0,2,0,3,0,0,0,0,3,2,0,0,0,0,0,4,1,0,0,0,4,1,498,525.6,1669,null
0.0,611,611,0.9775986328850583,0.976530574336875,14.0,0,0,0,3,0,2,0,0,0,0,2,3,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,1670,null
0.0,611,611,0.9747288060034177,0.9749424177130543,14.0,0,0,0,3,0,0,2,0,0,0,0,5,0,0,0,4,0,0,1,0,0,0,0,5,498,525.6,1671,null
-1.0,610,611,0.9735864477301435,0.9738093469054164,13.0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,1672,null
-1.0,610,611,0.9754996656512371,0.9758525893454194,13.0,0,0,0,2,0,1,2,0,0,0,1,4,0,0,0,2,0,1,2,0,0,0,1,4,498,525.6,1674,null
-1.0,612,613,0.9731034995170518,0.9765770116650568,15.0,0,0,0,1,0,3,1,0,0,0,3,2,0,0,0,0,0,4,1,0,0,0,4,1,498,525.6,1673,null
0.0,613,613,0.9756575525670556,0.9755646779106917,16.0,0,0,0,3,0,2,0,0,0,0,3,2,0,0,0,4,0,1,0,0,0,0,3,2,498,525.6,1675,null
-2.0,610,612,0.9691841890185007,0.9718682665874137,13.0,0,0,1,3,0,0,1,0,0,0,1,4,0,0,0,4,0,0,1,0,0,0,0,5,498,525.6,1676,null
-1.0,615,616,0.9754439408574188,0.975053867300691,18.0,0,0,0,2,0,0,3,0,0,0,0,5,0,0,0,1,0,0,4,0,0,0,0,5,498,525.6,1677,null
-2.0,605,607,0.975202466750873,0.976753473512148,8.0,0,0,0,2,0,2,1,0,0,0,2,3,0,0,0,1,0,4,0,0,0,0,4,1,498,525.6,1678,null
-1.0,617,618,0.9772642841221487,0.9769856601530574,20.0,0,0,0,0,0,3,2,0,0,0,3,2,0,0,0,0,0,4,1,0,0,0,4,1,498,525.6,1679,null
-3.0,602,605,0.9698900364068653,0.9752860539416004,5.0,0,0,0,2,0,1,2,0,0,0,1,4,0,0,0,1,0,3,1,0,0,0,3,2,498,525.6,1680,null
-5.0,596,601,0.9694163756594101,0.9708837952299576,-1.0,1,0,1,2,0,1,0,0,0,0,1,4,0,0,0,5,0,0,0,0,0,0,0,5,498,525.6,1681,null
1.0,602,601,0.9689705773088639,0.966927334868861,5.0,0,0,0,3,0,0,2,0,0,0,2,3,0,0,0,1,0,1,3,0,0,0,2,3,498,525.6,1682,null
0.0,614,614,0.9562838992495728,0.9717568169997771,17.0,0,0,0,2,0,1,2,0,1,0,1,3,0,0,0,3,0,2,0,0,0,0,2,3,498,525.6,1683,null
-3.0,606,609,0.9777007950070585,0.9774593209005127,9.0,0,0,0,2,0,2,1,0,0,0,3,2,0,0,0,0,0,3,2,0,0,0,3,2,498,525.6,1684,null
-1.0,609,610,0.9695928375065012,0.9759640389330559,12.0,0,0,0,5,0,0,0,0,0,0,1,4,0,0,1,3,0,0,1,0,0,0,0,5,498,525.6,1685,null
0.0,612,612,0.9735214354706888,0.9739579463555985,15.0,0,0,0,2,0,3,0,0,0,0,4,1,0,0,0,2,0,2,1,0,0,0,4,1,498,525.6,1686,null
3.0,605,602,0.9697321494910468,0.9646704807192213,8.0,0,0,0,5,0,0,0,0,1,0,3,1,0,0,1,4,0,0,0,0,1,0,2,2,498,525.6,1687,null
1.0,606,605,0.9740136711494167,0.9746266438814176,9.0,0,0,0,2,0,3,0,0,0,0,4,1,0,0,0,3,0,2,0,0,0,0,3,2,498,525.6,1688,null
-6.0,609,615,0.9704658592763208,0.976335537558511,12.0,0,0,0,1,0,3,1,0,0,1,3,1,0,0,0,0,0,4,1,0,0,0,5,0,498,525.6,1689,null
1.0,604,603,0.9681347054015899,0.9746080689501448,7.0,0,0,4,0,0,1,0,0,0,0,1,4,0,0,2,1,0,0,2,0,0,0,0,5,498,525.6,1691,null
3.0,611,608,0.9725555390445055,0.9734657106768706,14.0,0,0,0,3,0,1,1,2,0,1,1,1,0,0,0,4,0,0,1,2,1,0,1,1,498,525.6,1690,null
0.0,610,610,0.9774593209005127,0.9794747009436064,13.0,0,0,0,1,0,1,3,0,0,0,2,3,0,0,0,1,0,2,2,0,0,0,3,2,498,525.6,1692,null
-1.0,600,601,0.9620699903410357,0.9707723456423212,3.0,0,0,2,3,0,0,0,0,0,1,2,2,0,0,0,5,0,0,0,0,0,2,2,1,498,525.6,1693,null
7.0,618,611,0.9777565198008766,0.9731034995170519,21.0,0,0,0,1,0,4,0,0,0,3,2,0,0,0,0,0,0,3,2,0,0,0,4,1,498,525.6,1694,null
1.0,605,604,0.9690541644995914,0.9613548554870347,8.0,0,0,0,1,0,1,3,0,0,1,1,3,0,0,1,2,0,0,2,0,0,2,0,3,498,525.6,1695,null
-3.0,607,610,0.9680046808826808,0.9719704287094137,10.0,0,0,0,3,0,2,0,0,0,0,3,2,0,0,0,1,0,4,0,0,0,0,5,0,498,525.6,1696,null
-4.0,614,618,0.9770042350843301,0.9802548480570622,17.0,0,0,1,0,0,1,3,0,0,0,3,2,0,0,0,0,0,4,1,0,0,0,4,1,498,525.6,1697,null
0.0,614,614,0.9766605988557842,0.9766605988557842,17.0,0,0,0,5,0,0,0,0,0,0,1,4,0,0,0,5,0,0,0,0,0,0,1,4,498,525.6,1698,null
-2.0,610,612,0.9720168660375956,0.97187755405305,13.0,0,0,0,4,0,0,1,0,0,0,1,4,0,0,0,3,0,0,2,0,0,0,2,3,498,525.6,1699,null
-3.0,607,610,0.969462812987592,0.9664536741214057,10.0,0,0,0,4,0,1,0,0,0,2,2,1,0,0,0,0,0,2,3,0,0,0,3,2,498,525.6,1700,null
-3.0,609,612,0.9790846273868787,0.980914258117245,12.0,0,0,0,5,0,0,0,0,0,0,4,1,0,0,0,1,0,3,1,0,0,0,4,1,498,525.6,1701,null
-1.0,619,620,0.9699271862694108,0.9783230552046956,22.0,0,0,0,1,0,0,4,0,0,0,2,3,0,0,0,0,0,2,3,0,0,0,4,1,498,525.6,1702,null
-2.0,615,617,0.9796047254625158,0.9820008915967011,18.0,0,0,0,3,0,0,2,0,0,0,3,2,0,0,0,1,0,3,1,0,0,0,4,1,498,525.6,1703,null
1.0,610,609,0.9750817296976,0.9759176016048741,13.0,0,0,0,4,0,1,0,0,0,0,1,4,0,0,0,3,0,2,0,0,0,0,3,2,498,525.6,1704,null
0.0,607,607,0.9698993238725017,0.9698993238725017,10.0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,498,525.6,1705,null
6.0,602,596,0.9689891522401368,0.9670016345939519,5.0,0,0,0,2,0,0,3,0,0,0,2,3,1,0,0,1,0,0,3,0,0,0,1,4,498,525.6,1706,null
4.0,617,613,0.9772549966565124,0.9773943086410581,20.0,0,0,0,1,0,4,0,0,0,0,4,1,0,0,0,3,0,1,1,0,0,0,1,4,498,525.6,1707,null
3.0,606,603,0.9677724942417713,0.9586429155212126,9.0,0,0,3,1,0,0,1,0,0,0,0,5,0,0,1,1,0,0,3,0,0,0,1,4,498,525.6,1708,null
5.0,607,602,0.9713203061148673,0.9688869901181366,10.0,0,0,3,0,0,0,2,0,0,0,0,5,0,0,0,1,0,0,4,0,0,0,0,5,498,525.6,1709,null
1.0,607,606,0.9702522475666839,0.965404190504495,10.0,0,0,0,4,0,1,0,0,0,0,2,3,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,1710,null
0.0,608,608,0.9670480719221338,0.969639274834683,11.0,0,0,0,2,0,2,1,0,0,0,2,3,0,0,0,2,0,2,1,0,0,0,2,3,498,525.6,1711,null
0.0,609,609,0.9718496916561409,0.9717103796715951,12.0,0,0,0,3,0,0,2,0,0,0,2,3,0,0,0,3,0,0,2,0,0,0,2,3,498,525.6,1712,null
5.0,606,601,0.9684411917675905,0.968821977858682,9.0,0,0,2,1,0,2,0,0,0,0,2,3,0,0,1,0,1,1,2,0,0,0,2,3,498,525.6,1713,null
-2.0,610,612,0.9743944572405083,0.9775707704881491,13.0,0,0,0,2,0,2,1,0,0,0,4,1,0,0,0,1,0,4,0,0,0,0,5,0,498,525.6,1714,null
-3.0,602,605,0.9737536221115981,0.9794004012185155,5.0,0,0,0,3,0,0,2,0,0,1,0,4,0,0,0,3,0,2,0,0,0,0,2,3,498,525.6,1715,null
1.0,610,609,0.9689705773088639,0.9674752953414073,13.0,0,0,1,0,0,0,4,0,0,0,0,5,0,0,0,0,0,2,3,0,0,0,3,2,498,525.6,1716,null
-1.0,608,609,0.9748031057285087,0.9749981425068727,11.0,0,0,0,3,0,2,0,0,0,0,2,3,0,0,0,3,0,2,0,0,0,0,2,3,498,525.6,1717,null
1.0,609,608,0.9769763726874211,0.975546102979419,12.0,0,0,1,2,0,1,1,0,0,1,1,3,0,0,1,2,0,1,1,0,0,0,2,3,498,525.6,1718,null
-2.0,597,599,0.9658035515268593,0.9686826658741363,0.0,0,0,3,1,1,0,0,0,0,0,0,5,0,0,2,1,0,0,2,0,0,0,0,5,498,525.6,1719,null
-3.0,604,607,0.9680418307452262,0.9716546548777769,7.0,0,0,1,4,0,0,0,0,0,0,1,4,0,0,0,5,0,0,0,0,0,0,3,2,498,525.6,1720,null
1.0,615,614,0.9748402555910544,0.9750631547663274,18.0,0,0,0,4,0,0,1,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,498,525.6,1722,null
0.0,610,610,0.9625250761572184,0.9705680213983208,13.0,0,0,0,1,0,0,4,0,0,0,2,3,0,0,0,4,0,1,0,0,0,0,2,3,498,525.6,1721,null
0.0,605,605,0.9684504792332267,0.966927334868861,8.0,0,0,1,2,0,2,0,0,0,0,4,1,0,0,0,5,0,0,0,0,0,1,2,2,498,525.6,1723,null
0.0,610,610,0.9717661044654134,0.9668344602124971,13.0,0,0,0,4,0,0,1,0,0,0,0,5,0,0,1,1,0,0,3,0,0,0,0,5,498,525.6,1724,null
-9.0,609,618,0.9696949996285014,0.9789638903336058,12.0,0,0,0,2,0,1,2,0,0,1,1,3,0,0,0,0,0,4,1,0,0,0,4,1,498,525.6,1725,null
0.0,610,610,0.9746823686752358,0.9759268890705104,13.0,0,0,0,4,0,1,0,0,0,0,1,4,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,1726,null
-1.0,609,610,0.9692213388810462,0.9712460063897763,12.0,0,0,0,5,0,0,0,0,0,0,1,4,0,0,0,2,0,2,1,0,0,0,3,2,498,525.6,1728,null
-2.0,606,608,0.9700107734601382,0.9706794709859573,9.0,0,0,0,3,0,2,0,0,0,0,5,0,0,0,0,2,0,3,0,0,0,0,5,0,498,525.6,1727,null
5.0,608,603,0.9713853183743218,0.972889887807415,11.0,0,0,4,0,0,0,1,0,0,0,0,5,0,0,2,1,0,1,1,0,0,0,1,4,498,525.6,1729,null
-1.0,607,608,0.9751931792852366,0.9734192733486886,10.0,0,0,1,4,0,0,0,0,0,0,0,5,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,1730,null
-1.0,611,612,0.9742922951185081,0.9827160264507022,14.0,0,0,0,0,0,5,0,0,0,1,4,0,0,0,0,0,0,4,1,0,0,0,4,1,498,525.6,1731,null
0.0,612,612,0.9753232038041458,0.9753232038041458,15.0,0,0,0,5,0,0,0,0,0,2,2,1,0,0,0,5,0,0,0,0,0,2,2,1,498,525.6,1732,null
-2.0,611,613,0.9728713128761423,0.9745059068281446,14.0,0,0,0,1,0,1,3,0,0,0,1,4,0,0,0,1,0,0,4,0,0,0,2,3,498,525.6,1733,null
0.0,613,613,0.9696949996285014,0.9694349505906827,16.0,0,0,0,3,0,0,2,0,0,0,0,5,0,0,0,3,0,0,2,0,0,0,0,5,498,525.6,1734,null
0.0,607,607,0.9706516085890481,0.9746545062783268,10.0,0,0,1,0,0,2,2,0,0,0,2,3,0,0,1,0,0,1,3,0,0,0,1,4,498,525.6,1735,null
1.0,615,614,0.9741344082026897,0.9739486588899622,18.0,0,0,0,3,0,0,2,0,0,0,1,4,0,0,0,3,0,0,2,0,0,0,1,4,498,525.6,1736,null
-5.0,610,615,0.9706144587265028,0.9764191247492385,13.0,0,0,0,3,0,1,1,0,0,0,3,2,0,0,0,2,0,1,2,0,0,0,5,0,498,525.6,1737,null
4.0,605,601,0.9693420759343191,0.9614570176090348,8.0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,3,2,0,0,0,0,0,0,0,5,498,525.6,1738,null
-4.0,602,606,0.9693049260717735,0.9706423211234119,5.0,0,0,2,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,498,525.6,1739,null
-1.0,613,614,0.975007429972509,0.9760197637268742,16.0,0,0,0,4,0,1,0,0,0,0,4,1,0,0,0,4,0,1,0,0,0,0,4,1,498,525.6,1740,null
-3.0,610,613,0.9755461029794189,0.9721654654877777,13.0,0,0,1,0,0,4,0,0,0,0,4,1,0,0,0,0,0,5,0,0,0,0,5,0,498,525.6,1741,null
-1.0,608,609,0.9738836466305074,0.9761219258488744,11.0,0,0,0,0,0,2,3,0,1,0,2,2,0,0,0,1,0,3,1,0,0,0,3,2,498,525.6,1742,null
1.0,609,608,0.970893082695594,0.9705030091388661,12.0,0,0,0,1,0,4,0,0,0,0,4,1,0,0,0,4,0,1,0,0,0,0,3,2,498,525.6,1743,null
3.0,604,601,0.9729734749981425,0.9682368675235902,7.0,0,0,0,3,0,1,1,0,0,1,0,4,0,0,1,4,0,0,0,1,0,0,0,4,498,525.6,1745,null
1.0,610,609,0.9723233524035961,0.974905267850509,13.0,0,0,0,1,0,2,2,0,0,0,2,3,0,0,0,3,0,0,2,0,0,0,0,5,498,525.6,1744,null
-3.0,605,608,0.9701500854446838,0.9749702801099637,8.0,0,0,0,2,0,2,1,0,0,1,1,3,0,0,0,1,0,3,1,0,0,0,3,2,498,525.6,1746,null
-2.0,605,607,0.9758061520172376,0.9782487554796048,8.0,0,0,0,3,0,2,0,0,0,1,2,2,0,0,0,2,0,2,1,0,0,0,2,3,498,525.6,1747,null
-1.0,605,606,0.9700293483914109,0.9741994204621444,8.0,0,0,0,3,0,2,0,0,0,0,3,2,0,0,0,1,0,4,0,0,0,0,4,1,498,525.6,1748,null
-5.0,608,613,0.9736607474552343,0.9757968645516012,11.0,0,0,0,2,0,3,0,0,0,0,4,1,0,0,0,1,0,4,0,0,0,0,5,0,498,525.6,1749,null
-2.0,604,606,0.9597574113975779,0.9637603090868564,7.0,0,0,2,1,0,2,0,0,0,0,3,2,0,0,2,0,0,2,1,0,0,0,3,2,498,525.6,1750,null
-13.0,599,612,0.9706516085890483,0.98064492161379,2.0,0,0,0,2,1,1,1,0,0,0,2,3,0,0,0,1,0,4,0,0,0,0,4,1,498,525.6,1751,null
0.0,609,609,0.9686362285459544,0.9704101344825025,12.0,0,0,0,2,0,1,2,0,0,0,1,4,0,0,0,1,0,1,3,0,0,0,1,4,498,525.6,1752,null
-4.0,614,618,0.97005721078832,0.9740879708745078,17.0,0,0,0,2,0,2,1,0,0,0,2,3,0,0,0,3,0,0,2,0,0,0,1,4,498,525.6,1753,null
1.0,608,607,0.9715153428932314,0.9712274314585035,11.0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,4,0,0,1,0,0,0,0,5,498,525.6,1754,null
0.0,614,614,0.9734749981425069,0.9742272828590534,17.0,0,0,0,3,0,0,2,0,0,0,2,3,0,0,0,3,0,2,0,0,0,0,2,3,498,525.6,1755,null
0.0,613,613,0.9737443346459618,0.9737071847834163,16.0,0,0,0,4,0,1,0,0,0,2,3,0,0,0,0,4,0,1,0,0,0,2,3,0,498,525.6,1756,null
0.0,608,608,0.9714967679619585,0.9756854149639647,11.0,0,0,0,4,0,1,0,0,0,0,2,3,0,0,0,3,0,2,0,0,0,0,3,2,498,525.6,1758,null
0.0,608,608,0.9739486588899621,0.9774035961066944,11.0,0,0,0,5,0,0,0,0,0,0,3,2,0,0,0,4,0,1,0,0,0,0,3,2,498,525.6,1757,null
-1.0,604,605,0.9664072367932238,0.9648655174975852,7.0,0,0,0,2,0,3,0,0,0,4,0,1,0,0,1,3,0,0,1,0,0,0,0,5,498,525.6,1759,null
-2.0,605,607,0.9712088565272308,0.9732520989672337,8.0,0,0,1,1,0,0,3,0,0,0,0,5,0,0,0,1,0,0,4,0,0,0,0,5,498,525.6,1760,null
1.0,610,609,0.9745151942937811,0.9704937216732298,13.0,0,0,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,3,2,0,0,0,4,1,498,525.6,1761,null
0.0,607,607,0.9708094955048666,0.9688405527899546,10.0,0,0,0,3,0,2,0,0,0,0,2,3,0,0,0,4,0,0,1,0,0,0,0,5,498,525.6,1762,null
1.0,602,601,0.9696764246972286,0.9647633553755851,5.0,0,0,1,2,0,0,2,0,0,0,2,3,0,0,2,2,0,0,1,0,0,0,1,4,498,525.6,1763,null
-1.0,612,613,0.9716175050152314,0.9714038933055948,15.0,0,0,0,4,0,1,0,0,0,0,1,4,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,1764,null
-1.0,611,612,0.9645683185972213,0.973205661639052,14.0,0,0,1,1,0,1,2,0,0,0,1,4,0,0,0,0,0,1,4,0,0,0,3,2,498,525.6,1765,null
-1.0,617,618,0.9793725388216064,0.9797904747752433,20.0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,498,525.6,1766,null
-2.0,613,615,0.9751095920945092,0.9741065458057806,16.0,0,0,1,1,0,3,0,0,0,0,3,2,0,0,0,2,0,3,0,0,0,0,3,2,498,525.6,1767,null
1.0,612,611,0.9755832528419643,0.9762426629021472,15.0,0,0,0,3,0,2,0,0,0,0,2,3,0,0,0,3,0,2,0,0,0,0,2,3,498,525.6,1768,null
0.0,601,601,0.9707166208485029,0.9685247789583179,4.0,0,0,2,2,0,0,1,0,0,0,2,3,0,0,1,2,0,1,1,0,0,0,3,2,498,525.6,1769,null
-5.0,607,612,0.9665929861059513,0.9732892488297794,10.0,0,0,1,4,0,0,0,0,0,1,3,1,0,0,0,1,0,3,1,0,0,1,4,0,498,525.6,1770,null
-5.0,595,600,0.9698157366817742,0.971385318374322,-2.0,0,0,0,2,2,0,1,0,0,1,0,4,0,0,3,0,0,0,2,0,0,0,1,4,498,525.6,1771,null
-2.0,609,611,0.9770692473437849,0.9772271342596033,12.0,0,0,0,2,0,3,0,0,0,0,4,1,0,0,0,2,0,3,0,0,0,0,4,1,498,525.6,1772,null
0.0,611,611,0.9749145553161452,0.9726855635634147,14.0,0,0,0,5,0,0,0,0,0,0,4,1,0,0,0,4,0,1,0,0,0,0,4,1,498,525.6,1773,null
-3.0,612,615,0.9722026153503233,0.9765677241994204,15.0,0,0,0,2,0,3,0,0,0,0,3,2,0,0,0,1,0,4,0,0,0,0,4,1,498,525.6,1774,null
-3.0,605,608,0.9738464967679619,0.9747566684003269,8.0,0,0,1,3,0,1,0,0,0,0,1,4,0,0,1,1,0,2,1,0,0,0,2,3,498,525.6,1775,null
3.0,607,604,0.9760754885206924,0.9765677241994204,10.0,0,0,0,0,0,4,1,0,0,0,4,1,0,0,0,0,0,3,2,0,0,0,3,2,498,525.6,1776,null
-2.0,616,618,0.9719239913812319,0.977171409465785,19.0,0,0,1,4,0,0,0,0,0,0,2,3,0,0,0,4,0,1,0,0,0,0,3,2,498,525.6,1777,null
-2.0,607,609,0.9652834534512221,0.9694999628501375,10.0,0,0,0,4,0,0,1,0,0,0,3,2,0,0,0,1,0,1,3,0,0,0,5,0,498,525.6,1778,null
3.0,613,610,0.9814343561928822,0.9804313099041533,16.0,0,0,0,1,0,3,1,0,0,0,3,2,0,0,0,0,0,3,2,0,0,0,4,1,498,525.6,1779,null
3.0,606,603,0.9761405007801471,0.974561631621963,9.0,0,0,0,3,0,1,1,0,0,0,3,2,0,0,1,2,0,2,0,0,0,0,2,3,498,525.6,1780,null
-1.0,604,605,0.9690634519652277,0.9759083141392376,7.0,0,0,2,3,0,0,0,0,0,0,1,4,0,0,1,3,0,1,0,0,0,0,1,4,498,525.6,1781,null
-1.0,607,608,0.9754346533917824,0.9756575525670554,10.0,0,0,0,4,0,0,1,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,498,525.6,1782,null
4.0,609,605,0.9776264952819674,0.968924139980682,12.0,0,0,0,2,0,3,0,0,0,2,1,2,0,0,3,1,0,1,0,0,0,0,1,4,498,525.6,1783,null
3.0,609,606,0.9686826658741362,0.9690820268965005,12.0,0,0,2,1,0,2,0,0,0,0,3,2,0,0,1,3,0,1,0,0,0,0,3,2,498,525.6,1784,null
0.0,610,610,0.9713667434430493,0.9713667434430493,13.0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,498,525.6,1785,null
-1.0,609,610,0.9744223196374172,0.9728434504792333,12.0,0,0,0,3,0,0,2,0,0,0,0,5,0,0,0,3,0,1,1,0,0,0,1,4,498,525.6,1786,null
0.0,607,607,0.973995096218144,0.9738836466305075,10.0,0,0,0,3,0,0,2,0,0,0,0,5,0,0,0,3,0,0,2,0,0,0,0,5,498,525.6,1787,null
0.0,611,611,0.9703265472917749,0.9714596180994131,14.0,0,0,0,3,0,0,2,0,0,0,0,5,0,0,0,3,0,0,2,0,0,0,0,5,498,525.6,1788,null
-1.0,611,612,0.9734192733486887,0.9703172598261386,14.0,0,0,0,3,0,0,2,0,0,0,2,3,0,0,0,3,0,0,2,0,0,0,0,5,498,525.6,1789,null
3.0,612,609,0.9646797681848576,0.9744966193625084,15.0,0,0,2,0,0,1,2,0,0,1,1,3,0,0,0,1,0,0,4,0,0,0,3,2,498,525.6,1791,null
0.0,614,614,0.9750910171632365,0.9744501820343264,17.0,0,0,0,2,0,0,3,0,0,0,1,4,0,0,0,2,0,2,1,0,0,0,2,3,498,525.6,1790,null
-2.0,613,615,0.975991901329965,0.975573965376328,16.0,0,0,0,3,0,0,2,0,0,0,0,5,0,0,0,1,0,0,4,0,0,0,0,5,498,525.6,1792,null
-4.0,600,604,0.9637974589494018,0.970326547291775,3.0,0,0,1,1,0,3,0,0,0,0,4,1,0,0,0,1,0,4,0,0,0,0,5,0,498,525.6,1793,null
-1.0,610,611,0.9756111152388736,0.9748495430566907,13.0,0,0,0,2,0,0,3,0,0,0,0,5,0,0,0,2,0,0,3,0,0,0,0,5,498,525.6,1794,null
0.0,609,609,0.9656456646110408,0.9647540679099488,12.0,0,0,0,0,0,2,3,0,0,0,2,3,0,0,0,0,0,0,5,0,0,0,2,3,498,525.6,1796,null
-2.0,602,604,0.9718404041905044,0.9725741139757783,5.0,0,0,0,3,0,1,1,0,0,0,3,2,0,0,0,4,0,0,1,0,0,0,0,5,498,525.6,1795,null
0.0,607,607,0.9781837432201501,0.9751931792852366,10.0,0,0,0,2,0,3,0,0,0,0,3,2,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,1797,null
4.0,613,609,0.9715617802214132,0.9726205513039602,16.0,0,0,1,4,0,0,0,0,0,0,0,5,0,0,1,3,0,0,1,0,0,1,0,4,498,525.6,1798,null
3.0,611,608,0.9775336206256037,0.9766327364588752,14.0,0,0,0,2,0,3,0,0,0,1,3,1,0,0,0,3,0,2,0,0,0,2,2,1,498,525.6,1799,null
1.0,616,615,0.9729084627386879,0.9735121480050525,19.0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,498,525.6,1800,null
0.0,611,611,0.9716175050152314,0.9779794189761498,14.0,0,0,0,5,0,0,0,0,0,0,2,3,0,0,0,3,0,2,0,0,0,0,2,3,498,525.6,1801,null
1.0,601,600,0.9690263021026821,0.9697414369566832,4.0,0,0,1,3,0,1,0,0,0,0,1,4,0,0,0,2,0,2,1,0,0,0,2,3,498,525.6,1802,null
1.0,609,608,0.9787224162270599,0.9804591723010625,12.0,0,0,0,3,0,1,1,0,0,1,3,1,0,0,0,2,0,3,0,0,0,0,4,1,498,525.6,1803,null
2.0,607,605,0.9779979939074225,0.9771992718626941,10.0,0,0,0,0,0,4,1,0,0,0,4,1,0,0,0,1,0,3,1,0,0,0,3,2,498,525.6,1804,null
-1.0,610,611,0.9733821234861431,0.9732613864328702,13.0,0,0,1,2,0,2,0,0,0,1,1,3,0,0,0,4,0,1,0,0,0,0,1,4,498,525.6,1805,null
0.0,614,614,0.9803384352477895,0.9809421205141541,17.0,0,0,0,1,0,4,0,0,0,0,4,1,0,0,0,2,0,3,0,0,0,0,3,2,498,525.6,1806,null
-2.0,607,609,0.9724626643881417,0.973772197042871,10.0,0,0,0,2,0,2,1,0,0,0,2,3,0,0,0,4,0,0,1,0,0,0,0,5,498,525.6,1807,null
-6.0,615,621,0.975248904079055,0.9803105728508805,18.0,0,0,0,2,0,2,1,0,0,1,3,1,0,0,0,0,0,5,0,0,0,0,5,0,498,525.6,1808,null
0.0,604,604,0.9761869381083289,0.9758804517423286,7.0,0,0,0,2,0,0,3,0,0,1,0,4,0,0,0,3,0,0,2,0,0,1,0,4,498,525.6,1809,null
-2.0,610,612,0.9737071847834162,0.9716732298090497,13.0,0,0,0,1,0,3,1,0,0,0,3,2,0,0,0,0,0,2,3,0,0,0,2,3,498,525.6,1810,null
